,000016.SH,000016.SH,000016.SH,000300.SH,000300.SH,000300.SH,000905.SH,000905.SH,000905.SH,000852.SH,000852.SH,000852.SH
,open,close,volume,open,close,volume,open,close,volume,open,close,volume
date,,,,,,,,,,,,
2017/5/23,2378.7444,2411.7999,3462055600,3405.0254,3424.194,11691103300,5879.5592,5764.8759,6491864700,7352.2513,7138.2383,8130014100
2017/5/24,2402.5176,2407.5706,2277433200,3409.7169,3424.1669,8355316100,5740.4428,5799.2499,5813084700,7099.2704,7172.143,6967533800
2017/5/25,2399.3599,2473.4953,5036333500,3414.3992,3485.6581,13072163100,5788.5567,5850.8006,7068395700,7160.1626,7232.6313,7845246000
2017/5/26,2467.9024,2471.2141,3098973300,3479.6206,3480.4345,10324115300,5843.5212,5836.9338,5925619900,7224.8098,7233.3384,7338887600
2017/5/31,2470.9351,2479.078,2987834400,3495.073,3492.8845,10482974400,5887.9405,5824.1042,5847776900,7303.5818,7212.6958,6808816400
2017/6/1,2476.2051,2496.4482,3076633000,3485.2223,3497.7382,10312772400,5810.4191,5709.9994,6027890500,7191.6866,7016.304,7304807400
2017/6/2,2494.3694,2475.4636,2366414800,3491.5893,3486.5074,8266801000,5696.8285,5772.5174,5886884700,6989.4398,7094.4274,7211467900
2017/6/5,2468.9369,2450.3457,2873585700,3480.1692,3468.7538,7973815200,5778.1891,5815.8022,5433329200,7102.4976,7160.5273,6318615200
2017/6/6,2447.0401,2466.0064,1746732200,3464.3765,3492.8816,6408938800,5808.9716,5841.5232,4878150000,7147.1739,7197.6176,6167829900
2017/6/7,2468.5513,2484.0334,2713840800,3493.8846,3533.8718,10441996800,5838.8814,5955.0153,7466605900,7194.6901,7347.5974,9154672400
2017/6/8,2481.1646,2507.0335,2207086000,3531.2419,3560.9786,9022490500,5947.975,5958.977,6650654700,7349.9271,7342.4822,8498715000
2017/6/9,2506.758,2519.2731,3377330900,3561.2411,3576.1703,10118826500,5952.4061,5969.2741,6210987400,7331.5051,7348.5208,7671790400
2017/6/12,2515.5759,2521.1681,2572086900,3570.2191,3574.3894,9038116700,5943.6443,5902.8551,6035967500,7314.668,7246.7127,7546849800
2017/6/13,2517.3334,2515.1427,1748792100,3569.1594,3582.2674,7517713800,5895.4692,5980.0566,6042416900,7234.2765,7352.9763,7360418400
2017/6/14,2505.0635,2477.3173,2184110800,3571.2483,3535.2987,8381078300,5976.0141,5966.4314,6092696300,7346.5234,7362.8557,8023626900
2017/6/15,2474.2624,2461.974,2070254500,3530.7465,3528.7926,8263253500,5959.4746,6021.1651,6499111000,7350.0056,7455.3876,9100868600
2017/6/16,2454.8405,2452.7899,1651804400,3522.9745,3518.7611,7645270700,6016.9727,6012.9996,5691259600,7453.6027,7442.9532,7877082300
2017/6/19,2455.0312,2484.1159,2059400400,3520.0602,3553.6653,7979714100,6010.9392,6057.4115,5923158500,7435.2549,7489.7603,7434824200
2017/6/20,2489.1996,2474.4253,1777115300,3560.7871,3546.494,8050955900,6061.1098,6066.9046,6612240800,7496.8886,7503.8007,8875375000
2017/6/21,2487.8517,2497.2544,2035421700,3567.1256,3587.955,8785982400,6074.6095,6078.1925,5673042900,7510.0105,7504.1922,8202057400
2017/6/22,2491.9235,2516.6729,4374394400,3583.5583,3590.3425,13552698700,6074.3663,5992.3352,6922564100,7495.9189,7371.9617,9213568400
2017/6/23,2510.711,2529.0983,2940395100,3583.4359,3622.8831,10512913400,5978.2385,6010.3137,6350512400,7355.7569,7376.6653,8128014100
2017/6/26,2531.2806,2543.3213,3971674800,3627.0208,3668.0919,13463799500,6013.4788,6111.6406,6984617800,7370.618,7462.0958,7595195700
2017/6/27,2541.6862,2554.6996,2698471300,3665.5775,3674.7152,9755870200,6109.3701,6113.1658,6231684900,7461.3972,7474.0329,7565232900
2017/6/28,2548.1571,2537.6363,2819497000,3664.1629,3646.1666,9792085800,6102.2283,6086.2112,6047948200,7457.3613,7423.4682,7005321500
2017/6/29,2541.3483,2552.9754,1975437600,3649.2525,3668.8279,8558949800,6089.9202,6116.9932,5803528900,7424.9686,7456.6719,6729745400
2017/6/30,2543.7865,2549.9676,1867717700,3654.7348,3666.7977,8151002800,6101.3648,6138.1556,5352122300,7435.7002,7465.7623,6415020300
2017/7/3,2550.4968,2534.3675,1830421300,3667.2316,3650.8463,8882086000,6142.1711,6177.3953,6382532200,7468.1506,7537.106,7448629300
2017/7/4,2531.5259,2511.1507,2354712800,3646.828,3619.9841,9507141300,6169.0335,6146.8527,6311419600,7533.9884,7523.6952,7264817800
2017/7/5,2508.8126,2548.0993,2060765400,3611.8984,3659.6795,8823242500,6135.713,6193.9641,6862163800,7520.8649,7588.087,8289033400
2017/7/6,2543.909,2553.8793,2223462400,3654.5576,3660.0967,10237924500,6187.4304,6201.6535,8287181400,7583.1489,7601.7853,10042564600
2017/7/7,2542.9093,2543.6576,2251006200,3647.6416,3655.9293,10373549700,6182.4538,6226.0108,7932830700,7585.332,7623.3803,9419961400
2017/7/10,2538.1582,2550.1147,2530514500,3647.9379,3653.6868,12059191000,6221.5252,6206.5568,9037099900,7613.3142,7577.8179,9969848700
2017/7/11,2543.72,2570.5919,3396822800,3646.8783,3670.8086,11876082600,6194.6164,6128.9942,7698233000,7566.4057,7484.0582,9099108200
2017/7/12,2570.9128,2565.1428,3707059500,3672.6328,3658.8236,12228779200,6124.9574,6132.9922,7557950100,7471.5596,7474.3329,8979219500
2017/7/13,2565.5942,2600.9535,4287157400,3656.3502,3686.9205,12566954900,6134.7513,6149.9337,7913600900,7463.2783,7474.2995,8180838900
2017/7/14,2600.7644,2622.9835,3365328500,3682.6153,3703.094,10551400500,6143.3257,6128.7397,6638636000,7460.5287,7433.1796,7379490900
2017/7/17,2627.3746,2631.4144,6086594900,3700.6179,3663.5575,17882160000,6108.452,5876.4592,10153616900,7405.9132,7048.5352,11649610500
2017/7/18,2619.2303,2624.3081,3943504000,3648.4942,3667.1807,12462205600,5854.072,5938.4342,7656432300,7013.311,7109.6,8260012100
2017/7/19,2621.112,2657.8882,4868889700,3660.8665,3729.7466,18247778700,5928.0076,6059.3582,10290191400,7097.5402,7202.8053,10196642900
2017/7/20,2653.3794,2665.4483,3758073300,3725.1436,3747.8843,14241003900,6052.5111,6099.2835,9382877000,7199.6783,7244.9003,10617249100
2017/7/21,2655.2284,2639.2128,2971556200,3738.1847,3728.5976,11794122600,6089.6581,6126.1083,8313265400,7232.8068,7252.7072,10007728100
2017/7/24,2636.5514,2654.3785,3305656600,3724.3778,3743.4686,13486872200,6121.3267,6167.1282,9729992400,7235.0099,7292.6485,10620252100
2017/7/25,2656.4773,2643.0733,3418541300,3742.6405,3719.559,12167205900,6159.4123,6153.5984,8922430400,7281.391,7278.8429,9238919600
2017/7/26,2642.2587,2636.2005,3544725600,3722.8761,3705.3884,13632521000,6151.8543,6146.7028,8875349500,7275.8776,7289.8774,9634742100
2017/7/27,2631.9978,2636.6262,3067012600,3700.8558,3712.1947,14500290400,6136.9603,6184.0207,10400553800,7274.1495,7383.1148,12416969000
2017/7/28,2627.1593,2636.3937,2193446500,3703.4895,3721.8914,11141139200,6170.6584,6215.4633,8646787900,7366.553,7386.2077,10320328000
2017/7/31,2633.8821,2638.1244,2864776300,3722.4282,3737.8732,14842903900,6214.6567,6298.0004,11333106600,7382.964,7444.9572,11985068800
2017/8/1,2640.8671,2681.8054,3382050700,3738.7364,3770.3828,15254653900,6293.0559,6286.5362,10108155700,7444.7511,7452.9334,11632211900
2017/8/2,2679.3364,2680.6314,4222237700,3768.1938,3760.8525,17229338300,6289.2453,6251.8627,11401201100,7445.2852,7389.5098,12243632700
2017/8/3,2676.348,2646.2164,3181516800,3755.1081,3727.8264,14615394400,6240.1518,6261.9676,10015993900,7374.4734,7424.1071,11416278200
2017/8/4,2644.4459,2627.8026,2795995200,3724.7225,3707.5796,15747006000,6258.8472,6225.1151,12588838600,7417.3135,7389.1455,12360072800
2017/8/7,2621.546,2634.1759,2608610900,3701.2161,3726.7948,12423153000,6227.5184,6303.4209,10857231600,7379.028,7445.1799,9965881800
2017/8/8,2632.0435,2635.1841,2578246800,3724.3287,3732.2129,13724192800,6302.0261,6303.716,12038043700,7446.2325,7470.6933,12056669900
2017/8/9,2630.67,2620.3807,2470791100,3728.0319,3731.044,12467998900,6296.115,6340.022,11534764800,7469.2854,7495.3878,11308396400
2017/8/10,2617.9885,2611.3412,2817147900,3724.962,3715.9208,13008512800,6322.8308,6289.2174,11269947000,7478.9276,7441.2365,11552497800
2017/8/11,2592.038,2570.2565,3517096000,3687.9314,3647.3503,15038742100,6242.4877,6161.1903,11786061600,7389.7405,7328.4015,11710024700
2017/8/14,2572.3008,2591.4536,2611890000,3651.3754,3694.6831,11530845100,6165.1298,6292.6418,8984502300,7331.6366,7474.6438,10515812000
2017/8/15,2593.0719,2605.2415,2790097600,3695.78,3706.0566,10644485700,6291.1835,6314.7608,8260366300,7477.269,7507.2913,10108952400
2017/8/16,2601.4708,2595.0017,2035181100,3701.1337,3701.4207,10413414100,6307.1705,6318.7986,8961769800,7502.5699,7544.387,11264994700
2017/8/17,2599.0419,2604.0837,2057110500,3707.0668,3721.277,10865625100,6327.0275,6366.034,9872488600,7547.7812,7614.2121,12577428100
2017/8/18,2601.8845,2613.2647,1989782800,3707.1891,3724.6748,9656170500,6324.8974,6347.7557,9117455400,7564.9775,7576.0546,11194850700
2017/8/21,2619.0381,2616.8248,1943687200,3731.8399,3740.9941,10031307300,6354.0964,6403.7803,8652179500,7583.0792,7631.75,10104485500
2017/8/22,2624.4106,2643.5032,2711818200,3745.7543,3752.298,10029285600,6396.9258,6375.9814,8910016600,7622.9913,7585.1122,10214402200
2017/8/23,2641.792,2659.7804,3469179400,3747.6108,3756.0884,10496157300,6359.7757,6322.7819,7560985100,7572.0782,7534.4608,8637889900
2017/8/24,2659.6517,2646.4016,2993921100,3755.8902,3734.6458,8994737200,6322.6281,6278.59,6756758600,7531.842,7486.0579,8463669300
2017/8/25,2645.4491,2706.2421,4749375100,3736.2916,3795.7544,12994090000,6274.3511,6346.5305,7554972700,7483.846,7559.3055,8660502400
2017/8/28,2715.4696,2736.4617,6050109800,3805.6567,3842.7119,18557632500,6348.87,6424.5841,9489340100,7563.5436,7642.6463,10638838300
2017/8/29,2734.4459,2739.129,3526228400,3839.1779,3834.5376,12822707000,6420.5677,6408.1567,8770409700,7639.0092,7623.255,10414395200
2017/8/30,2739.9951,2728.2308,4205280300,3834.2682,3834.3005,14135285700,6405.8963,6453.4636,9555966100,7618.3786,7654.3722,10753486400
2017/8/31,2729.4694,2714.6313,4018223400,3835.8394,3822.0928,13294493500,6451.517,6470.4259,9102916900,7654.3361,7679.871,10204647900
2017/9/1,2716.0543,2710.1186,4309329600,3825.3392,3830.5383,15864551100,6472.9476,6526.5046,12111719200,7687.8395,7739.9053,12420419300
2017/9/4,2703.3303,2711.3475,3319628900,3828.5447,3845.6163,14956632000,6530.5086,6564.6804,11998402500,7739.8737,7798.1786,13303394200
2017/9/5,2712.7609,2729.8476,3053478800,3845.5451,3857.0464,12496415500,6561.6726,6571.8591,9523207700,7790.6954,7800.5374,11898826800
2017/9/6,2721.9475,2714.3309,3113793300,3846.7471,3849.4499,13139872300,6550.0614,6607.1176,10547823300,7776.9865,7858.2849,12595709200
2017/9/7,2716.1251,2691.829,2763611100,3851.688,3829.8713,12388418100,6601.3433,6558.5963,10706180700,7859.3956,7823.3992,13039605300
2017/9/8,2692.7975,2686.6899,2447129200,3830.0707,3825.9895,10603650400,6554.6011,6574.1826,9385159300,7816.2146,7838.7959,11581334100
2017/9/11,2691.3364,2674.7502,2908410100,3828.3422,3825.6453,12388399700,6579.8857,6649.6276,10254740000,7835.8179,7920.6904,11994868800
2017/9/12,2682.2494,2692.5401,3078832300,3832.2422,3837.9341,14419024200,6659.8017,6644.0118,14188027500,7926.4663,7899.4235,15559584100
2017/9/13,2690.5596,2687.6707,2119772000,3835.5493,3842.6061,9541078500,6635.1693,6684.3798,10472243700,7888.8375,7928.751,11438944100
2017/9/14,2688.3998,2672.8364,2858673700,3843.572,3829.9554,11535858300,6683.4734,6672.1849,11396678200,7930.8252,7916.6655,12538587100
2017/9/15,2669.653,2668.3759,3464898000,3826.1448,3831.2965,12242700600,6661.5211,6622.0438,10938423400,7902.1968,7880.5664,11648229700
2017/9/18,2670.1977,2674.1759,3313463900,3832.9626,3843.1428,11793440500,6616.1288,6669.4548,8885059700,7870.6411,7941.6827,10339075500
2017/9/19,2680.7159,2670.6914,3008735900,3849.8794,3832.1161,11243298700,6670.9661,6636.0201,9351872100,7941.0664,7905.705,10977524500
2017/9/20,2667.2401,2662.6266,2536794000,3830.1549,3842.4353,10112954200,6627.6924,6692.4724,10197248600,7896.8192,7975.3898,11687608900
2017/9/21,2664.0525,2675.5508,3175345200,3843.2577,3837.8176,11109819200,6684.6496,6612.0456,9893749300,7974.7124,7886.5153,11685071300
2017/9/22,2666.6655,2679.0529,2635975000,3826.4589,3837.7304,10061980200,6591.1499,6572.0096,8523646900,7860.8629,7849.7265,10213959900
2017/9/25,2672.9453,2680.6516,3198142000,3829.219,3817.7915,10394897600,6560.1354,6489.8441,7782925000,7835.1973,7731.7977,9162351000
2017/9/26,2673.5445,2678.9912,1928317700,3810.3333,3820.7816,8186940700,6484.3412,6520.7175,6776594500,7723.1121,7746.2385,7784370000
2017/9/27,2674.4102,2661.5532,2005863700,3818.9646,3821.2,8565581100,6523.4951,6583.1401,7517127200,7745.5905,7810.234,8134662900
2017/9/28,2661.5413,2661.2832,2166188100,3821.5904,3822.5386,9354406900,6577.4321,6567.7915,7462589200,7800.127,7768.3752,8669834200
2017/9/29,2661.5229,2672.3272,2020466800,3825.2021,3836.5013,9330602800,6572.4498,6603.2587,7093629400,7779.8831,7842.5861,8552320000
2017/10/9,2736.8345,2692.0769,4148929200,3910.1149,3882.2076,13553585100,6682.5774,6678.371,8641966900,7921.732,7941.1804,10227685300
2017/10/10,2693.251,2695.5374,2997472700,3883.0037,3889.8637,11253258600,6677.3723,6705.4812,8700518600,7934.3671,7994.4594,10230567100
2017/10/11,2694.4982,2707.5221,2459848300,3886.8184,3902.6868,10441815100,6702.6899,6666.4696,9074605300,7991.2174,7961.1104,11472088400
2017/10/12,2706.4203,2718.3508,2392287700,3902.0156,3912.9536,9434092100,6658.1296,6659.0957,7796096200,7951.6656,7940.1376,10087516300
2017/10/13,2716.0041,2713.3767,1927340900,3912.975,3921.0017,9014206800,6660.0264,6709.8164,7292562100,7934.4321,7972.4194,9082934300
2017/10/16,2719.3095,2726.6423,2557589800,3926.2754,3913.4462,12135503300,6709.8738,6619.2056,8587104800,7963.5231,7819.5861,10736255400
2017/10/17,2725.1997,2723.5345,1797980900,3910.7894,3913.0688,8224122700,6604.33,6612.9428,5941924700,7799.7753,7805.0681,7095977100
2017/10/18,2725.6666,2753.0105,2826082100,3914.8152,3944.1626,10096984100,6612.4885,6563.4369,7337096600,7806.8818,7730.2716,8241492200
2017/10/19,2750.6359,2756.0354,2861786900,3940.5831,3931.2495,10652725200,6553.8676,6501.3999,7261579000,7718.8028,7656.0557,8305505800
2017/10/20,2744.4945,2737.6411,1609842100,3918.5265,3926.852,7298018000,6489.7895,6571.424,6047931600,7650.0785,7751.428,6809259900
2017/10/23,2744.325,2734.3683,1954603500,3930.8914,3930.7981,8148498000,6569.7861,6612.7637,6048195300,7753.6853,7793.5367,7175040400
2017/10/24,2732.9435,2753.6492,2487082700,3926.2299,3959.3953,9305815400,6605.5206,6603.0042,5917131400,7786.2986,7752.9235,7274650600
2017/10/25,2753.9297,2752.1394,1964672200,3958.1669,3976.949,8820545800,6596.7906,6647.892,5864690200,7745.3226,7799.7488,6935858300
2017/10/26,2760.0647,2771.0435,4147318800,3980.0479,3993.5752,12989546500,6639.8865,6671.9288,7490589400,7791.7405,7830.1058,8382636100
2017/10/27,2770.5287,2814.272,4030195600,3992.5539,4021.9676,12667284600,6664.4291,6630.8067,6792114100,7821.5601,7770.7127,7770330300
2017/10/30,2812.2381,2809.1069,4800487900,4022.1641,4009.7218,15738760300,6621.7788,6511.7616,8376417500,7753.6758,7574.6548,9645048400
2017/10/31,2795.5379,2793.7119,3237037100,3995.3935,4006.7179,10917877900,6496.6865,6560.2054,6226143600,7563.6483,7631.5334,6938445300
2017/11/1,2795.1916,2789.4022,4620413200,4007.9116,3996.6221,13041738000,6559.5217,6552.9545,6463277600,7630.4244,7635.4351,7400935400
2017/11/2,2788.1144,2794.1017,3752686800,3994.0946,3997.1343,12610057900,6541.6099,6484.9258,6755234700,7622.8353,7542.3547,7661754200
2017/11/3,2789.5399,2800.4688,3890616000,3992.3496,3992.6979,12940443900,6477.8238,6426.9799,6825710200,7534.4429,7476.981,8004438900
2017/11/6,2798.4715,2792.2237,3326891000,3989.1824,4020.8896,12208115900,6432.0743,6511.0958,6671760000,7476.1948,7551.3531,7338968200
2017/11/7,2794.1929,2821.9558,4936828000,4022.4018,4054.2465,15211666300,6508.2062,6551.9363,7237767400,7548.3842,7596.1679,8122616200
2017/11/8,2818.6698,2819.9571,4476853000,4051.4935,4048.0057,15082771900,6544.59,6561.6897,7380679800,7585.9108,7617.5246,8667480200
2017/11/9,2814.5684,2832.9612,3270423200,4043.0663,4075.8998,12105633500,6562.3584,6611.3517,6881846600,7610.8889,7656.668,7833248200
2017/11/10,2828.1222,2862.3432,4419833800,4070.2763,4111.9112,14181716500,6599.6498,6641.2164,8001249700,7649.4699,7669.971,8968388900
2017/11/13,2865.7827,2873.5145,4845904900,4115.5507,4128.0733,15144630900,6644.6915,6671.2054,8459671200,7673.5173,7681.6349,9678732600
2017/11/14,2876.748,2861.4234,3603716000,4129.2736,4099.351,14323693600,6664.6121,6614.5136,8474906100,7676.7014,7627.4935,9615793300
2017/11/15,2848.7673,2850.0504,3297420900,4084.2131,4073.6696,12063569600,6592.7575,6537.6563,7394918100,7609.7201,7556.4211,7882488800
2017/11/16,2840.3621,2879.3977,3205182400,4063.4943,4105.0122,12138441400,6529.3137,6558.3085,6794015900,7543.012,7535.5894,7586851900
2017/11/17,2868.5192,2938.7983,6847202300,4094.0787,4120.8508,19178411900,6549.2242,6361.9415,8901897200,7528.8023,7272.656,10582451100
2017/11/20,2916.7381,2941.1532,4384076500,4093.734,4143.8334,13744725800,6330.9046,6433.1702,7006670500,7234.3313,7292.456,7926880000
2017/11/21,2928.9235,2987.1731,6364868200,4131.8482,4217.7015,18035082100,6420.3884,6456.352,6775458000,7283.6125,7289.3069,7828905600
2017/11/22,3001.9506,3012.3552,7455572900,4228.3721,4227.5666,18647700300,6456.324,6439.4419,7089592400,7290.6439,7297.3911,8372176900
2017/11/23,3003.7768,2940.7256,6699098600,4213.3781,4102.3966,17814722800,6427.5761,6274.5116,7500973200,7283.7479,7129.0547,8491704100
2017/11/24,2934.4465,2936.8339,4542629600,4089.4723,4104.2034,13085804000,6250.0573,6278.0287,5904905600,7102.2631,7139.5525,6877442100
2017/11/27,2928.3575,2917.306,5018719700,4088.9318,4049.9475,14345526800,6269.2264,6194.5522,5940749100,7130.0996,7065.8401,6602616100
2017/11/28,2900.0777,2897.107,3069371000,4034.2057,4055.8235,10205809500,6188.089,6299.3122,5647823400,7057.5304,7176.9202,6484470300
2017/11/29,2905.3313,2893.2825,3600523700,4061.3545,4053.7529,12455364200,6293.246,6318.3684,7656391500,7176.1561,7193.1197,7938698500
2017/11/30,2878.5252,2863.4469,3580217800,4034.0091,4006.0993,10798334500,6303.9177,6263.421,6088335500,7176.1505,7153.5725,7125352200
2017/12/1,2861.8966,2842.1841,3078984400,4003.5604,3998.1365,9738691300,6259.9562,6316.4072,5474628200,7144.4816,7215.7755,6877342600
2017/12/4,2829.8111,2861.3609,2691190100,3989.0466,4018.8571,10264721900,6311.2164,6279.6206,6018816900,7209.777,7139.7488,6849065100
2017/12/5,2852.8197,2910.4755,5959997200,4007.9361,4040.1704,15408707600,6265.7867,6132.912,6969023200,7124.9799,6946.5567,8294743000
2017/12/6,2897.2254,2875.7315,3169388300,4027.1231,4015.8211,10928620500,6116.1611,6172.8031,6026721300,6925.4595,7016.7644,7407381000
2017/12/7,2868.2037,2848.888,2794052700,4003.5826,3971.0569,9025404500,6156.3505,6135.4702,5309797200,7002.461,7012.7074,6590700300
2017/12/8,2843.2021,2865.3407,2536492700,3962.8288,4003.3792,8928286100,6128.1209,6203.1433,5557924400,7004.1227,7078.0006,6967196700
2017/12/11,2862.6063,2899.1036,2868775100,4006.8784,4069.4997,9714894600,6214.6446,6286.1656,6111290600,7089.9497,7160.4254,7466899600
2017/12/12,2897.6645,2850.1969,2608653100,4068.5053,4016.0163,8433871800,6281.1391,6233.2115,5661439700,7157.7312,7095.5946,7557460300
2017/12/13,2850.4681,2872.94,2238164900,4013.8319,4050.0927,7754613100,6224.7821,6277.441,5035200100,7080.6162,7139.7185,6657978400
2017/12/14,2874.9463,2850.0458,2276671900,4050.9028,4026.1516,8076886200,6273.607,6284.0807,5575924000,7131.2713,7146.4493,7112108700
2017/12/15,2844.1017,2820.1666,2666741800,4018.7313,3980.8558,8904438900,6274.0975,6235.7608,6193811200,7137.0405,7122.7479,7533755600
2017/12/18,2821.4191,2829.0585,2070257300,3983.2965,3985.2914,7785337500,6229.7416,6199.9889,5377219000,7113.7789,7075.8654,6768024400
2017/12/19,2829.549,2873.0302,2378916800,3985.8233,4035.3294,7752898500,6200.9337,6251.2416,5263930800,7070.2185,7115.8513,6120247100
2017/12/20,2874.0545,2879.6434,2845812300,4036.019,4030.4898,9060450300,6244.0618,6199.3628,5781453200,7106.66,7041.4998,7043984900
2017/12/21,2871.6834,2895.3659,2578156100,4023.076,4067.8485,9683608900,6191.7811,6238.4987,5924585900,7029.0232,7051.3389,7126026800
2017/12/22,2891.7213,2880.7725,1895688000,4064.9131,4054.5984,7347368400,6236.226,6242.8847,5501064400,7043.3891,7037.3972,6629235800
2017/12/25,2882.2781,2880.0968,2631409900,4057.4173,4041.5401,9192696200,6244.8639,6185.5907,6126471200,7031.0332,6940.511,7020100100
2017/12/26,2878.7538,2894.3358,2700102300,4040.6173,4053.6224,9111879000,6179.5601,6220.1473,5767165600,6935.0402,6970.7456,6335755300
